"ID","SetNumber","URL","Images","Description","Notes","DashedNumber","Preselect"
"5580","6554","https://www.lego.com/biassets/bi/4109209.pdf","https://www.lego.com/biassets/biimg/4109209.png","FIRE STATION","BUILDINST. FIRE STATION(2)6554","6554-1","fire"
"5581","6554","https://www.lego.com/biassets/bi/4109210.pdf","https://www.lego.com/biassets/biimg/4109210.png","FIRE STATION","BUILD. INSTR. FIRE ENGINE 6554","6554-1","fire"
"5582","6554","https://www.lego.com/biassets/bi/4109211.pdf","https://www.lego.com/biassets/biimg/4109211.png","FIRE STATION","BUILD. INSTR. TRUCK 6554","6554-1","fire"
"5583","6554","https://www.lego.com/biassets/bi/4109212.pdf","https://www.lego.com/biassets/biimg/4109212.png","FIRE STATION","BUILD. INSTR. HELIKOPTER 6554","6554-1","fire"
"5608","6580","https://www.lego.com/biassets/bi/4115751.pdf","https://www.lego.com/biassets/biimg/4115751.png","Fireball","BUILDING INSTR. 6580","6580-1","fire"
"5678","6752","https://www.lego.com/biassets/bi/4561939.pdf","https://www.lego.com/biassets/biimg/4561939.png","Fire Rescue","BI 3006/80+4 - 6752 1/3","6752-1","fire"
"5679","6752","https://www.lego.com/biassets/bi/4561942.pdf","https://www.lego.com/biassets/biimg/4561942.png","Fire Rescue","BI 3006/80+4 - 6752 3/3","6752-1","fire"
"5680","6752","https://www.lego.com/biassets/bi/4565178.pdf","https://www.lego.com/biassets/biimg/4565178.png","Fire Rescue","BI 3006/72+4 - 6752 2/3","6752-1","fire"
"3913","10197","https://www.lego.com/biassets/bi/4565201.pdf","https://www.lego.com/biassets/biimg/4565201.png","Fire Brigade","BI 3006/80+4 -10197 V46/39 1/2","10197-1","fire"
"3914","10197","https://www.lego.com/biassets/bi/4565202.pdf","https://www.lego.com/biassets/biimg/4565202.png","Fire Brigade","BI 3006/60+4 -10197 V46/39 2/2","10197-1","fire"
"3915","10197","https://www.lego.com/biassets/bi/4657775.pdf","https://www.lego.com/biassets/biimg/4657775.png","Fire Brigade","BI 3006/60+4 10197 V46/39 2/2","10197-1","fire"
"3916","10197","https://www.lego.com/biassets/bi/4657774.pdf","https://www.lego.com/biassets/biimg/4657774.png","Fire Brigade","BI 3006/80+4 -10197 V46/39 1/2","10197-1","fire"
