ID,SetNumber,URL,Images,Description,Notes,DashedNumber,Preselect
10588,60080,https://www.lego.com/biassets/bi/6133282.pdf,https://www.lego.com/biassets/biimg/6133282.png,Spaceport,No longer listed at LEGO.com,60080-1,space
10589,60080,https://www.lego.com/biassets/bi/6133283.pdf,https://www.lego.com/biassets/biimg/6133283.png,Spaceport,No longer listed at LEGO.com,60080-1,space
10590,60080,https://www.lego.com/biassets/bi/6125959.pdf,https://www.lego.com/biassets/biimg/6125959.png,Spaceport,No longer listed at LEGO.com,60080-1,space
10591,60080,https://www.lego.com/biassets/bi/6125961.pdf,https://www.lego.com/biassets/biimg/6125961.png,Spaceport,No longer listed at LEGO.com,60080-1,space
10592,60080,https://www.lego.com/biassets/bi/6125957.pdf,https://www.lego.com/biassets/biimg/6125957.png,Spaceport,BI 3017 / 48 - 65g - 60080 V29 4/5,60080-1,space
10593,60080,https://www.lego.com/biassets/bi/6125958.pdf,https://www.lego.com/biassets/biimg/6125958.png,Spaceport,BI 3017 / 48 - 65g - 60080 V39 4/5,60080-1,space
10594,60080,https://www.lego.com/biassets/bi/6125955.pdf,https://www.lego.com/biassets/biimg/6125955.png,Spaceport,No longer listed at LEGO.com,60080-1,space
10595,60080,https://www.lego.com/biassets/bi/6125956.pdf,https://www.lego.com/biassets/biimg/6125956.png,Spaceport,No longer listed at LEGO.com,60080-1,space
10596,60080,https://www.lego.com/biassets/bi/6128942.pdf,https://www.lego.com/biassets/biimg/6128942.png,Spaceport,BI 3017 / 60 - 65g - 60080 V29 2/5,60080-1,space
10597,60080,https://www.lego.com/biassets/bi/6128943.pdf,https://www.lego.com/biassets/biimg/6128943.png,Spaceport,BI 3017 / 60 - 65g - 60080 V39 2/5,60080-1,space
10598,60080,https://www.lego.com/biassets/bi/6158060.pdf,https://www.lego.com/biassets/biimg/6158060.png,Spaceport,"BI 3003/32, 60080 V29 1/5",60080-1,space
10599,60080,https://www.lego.com/biassets/bi/6158063.pdf,https://www.lego.com/biassets/biimg/6158063.png,Spaceport,"BI 3003/32, 60080 V39 1/5",60080-1,space
10600,60080,https://www.lego.com/biassets/bi/6158062.pdf,https://www.lego.com/biassets/biimg/6158062.png,Spaceport,"BI 3016/36-65G, 60080 V29 5/5",60080-1,space
10601,60080,https://www.lego.com/biassets/bi/6158065.pdf,https://www.lego.com/biassets/biimg/6158065.png,Spaceport,"BI 3016/36-65G, 60080 V39 5/5",60080-1,space
10602,60080,https://www.lego.com/biassets/bi/6158061.pdf,https://www.lego.com/biassets/biimg/6158061.png,Spaceport,"BI 3017/52-65G, 60080 V29 3/5",60080-1,space
10603,60080,https://www.lego.com/biassets/bi/6158064.pdf,https://www.lego.com/biassets/biimg/6158064.png,Spaceport,"BI 3017/52-65G, 60080 V39 3/5",60080-1,space
11897,70700,https://www.lego.com/biassets/bi/6036338.pdf,https://www.lego.com/biassets/biimg/6036338.png,Space Swarmer,BI 3003/24 - 70700 V29,70700-1,space
11898,70700,https://www.lego.com/biassets/bi/6036339.pdf,https://www.lego.com/biassets/biimg/6036339.png,Space Swarmer,BI 3003/24 - 70700 V39,70700-1,space
12117,70816,https://www.lego.com/biassets/bi/6092419.pdf,https://www.lego.com/biassets/biimg/6092419.png,"Bennys Spaceship, Spaceship, SPACESHIP!",BI 3019/64+4*- 70816 V29 BOOK 1/2,70816-1,space
12118,70816,https://www.lego.com/biassets/bi/6092422.pdf,https://www.lego.com/biassets/biimg/6092422.png,"Bennys Spaceship, Spaceship, SPACESHIP!",BI 3019/64+4*- 70816 V39 BOOK 1/2,70816-1,space
12119,70816,https://www.lego.com/biassets/bi/6092440.pdf,https://www.lego.com/biassets/biimg/6092440.png,"Bennys Spaceship, Spaceship, SPACESHIP!",BI 3019/80+4*- 70816 V29 BOOK 2/2,70816-1,space
12120,70816,https://www.lego.com/biassets/bi/6092443.pdf,https://www.lego.com/biassets/biimg/6092443.png,"Bennys Spaceship, Spaceship, SPACESHIP!",BI 3019/80+4*- 70816 V39 BOOK 2/2,70816-1,space
12187,70923,https://www.lego.com/biassets/bi/6225811.pdf,https://www.lego.com/biassets/biimg/6225811.png,The Bat-Space Shuttle,"BI 3016, 120+4/65+200G, 70923 V29",70923-1,space
12188,70923,https://www.lego.com/biassets/bi/6225812.pdf,https://www.lego.com/biassets/biimg/6225812.png,The Bat-Space Shuttle,"BI 3016, 120+4/65+200G, 70923 V39",70923-1,space
