setID,number,numberVariant,name,year,theme,themeGroup,subtheme,pieces,minifigs,image,imageFilename,thumbnailURL,largeThumbnailURL,imageURL,bricksetURL,released,owned,wanted,qtyOwned,ACMDataCount,ownedByTotal,wantedByTotal,UKRetailPrice,USRetailPrice,CARetailPrice,EURetailPrice,USDateAddedToSAH,USDateRemovedFromSAH,rating,reviewCount,packagingType,availability,instructionsCount,additionalImageCount,ageMin,ageMax,height,width,depth,weight,category,userRating,EAN,UPC,lastUpdated
27607,60181,1,Forest Tractor,2018,City,Modern day,General,174,1,true,60181-1,https://images.brickset.com/sets/small/60181-1.jpg,https://images.brickset.com/sets/small/60181-1.jpg,"
https://images.brickset.com/sets/images/60181-1.jpg
",https://brickset.com/sets/60181-1,true,false,false,0,0,3687,1045,17.99,19.99,24.99,19.99,2017-11-26,,0,0,Box,Retail,2,7,5,12,18.9,26,6,0.38,Normal,0,5.70202E+12,6.73419E+11,2018-02-25T00:40:46.297
27608,60182,1,Pickup& Caravan,2018,City,Modern day,Traffic,344,3,true,60182-1,https://images.brickset.com/sets/small/60182-1.jpg,https://images.brickset.com/sets/small/60182-1.jpg,"
https://images.brickset.com/sets/images/60182-1.jpg
",https://brickset.com/sets/60182-1,true,false,false,0,0,3833,1466,24.99,29.99,39.99,29.99,2017-11-26,,5,4,Box,Retail,4,9,5,12,18.9,35.1,6.8,0.65,Normal,0,5.70202E+12,6.73419E+11,2018-02-02T01:39:54.193
27609,60183,1,Heavy Cargo Transport,2018,City,Modern day,Traffic,310,2,true,60183-1,https://images.brickset.com/sets/small/60183-1.jpg,https://images.brickset.com/sets/small/60183-1.jpg,"
https://images.brickset.com/sets/images/60183-1.jpg
",https://brickset.com/sets/60183-1,true,false,false,0,0,2142,847,24.99,29.99,39.99,29.99,2017-11-26,,4.4,5,Box,Retail,4,9,5,12,18.9,35.1,8.8,0.59,Normal,0,5.70202E+12,6.73419E+11,2018-02-02T01:36:20.463
27696,60184,1,Mining Team,2018,City,Modern day,Mining,82,4,true,60184-1,https://images.brickset.com/sets/small/60184-1.jpg,https://images.brickset.com/sets/small/60184-1.jpg,"
https://images.brickset.com/sets/images/60184-1.jpg
",https://brickset.com/sets/60184-1,true,false,false,0,0,2469,649,9.99,9.99,12.99,9.99,2018-01-01,,4,1,Box,Retail,2,10,5,12,14,15.6,4.3,0.13,Normal,0,5.70202E+12,6.73419E+11,2018-02-11T03:00:40.663
27697,60185,1,Mining Power Splitter,2018,City,Modern day,Mining,127,1,true,60185-1,https://images.brickset.com/sets/small/60185-1.jpg,https://images.brickset.com/sets/small/60185-1.jpg,"
https://images.brickset.com/sets/images/60185-1.jpg
",https://brickset.com/sets/60185-1,true,false,false,0,0,1284,599,12.99,19.99,24.99,14.99,2018-01-01,,0,0,Box,Retail,2,7,5,12,14,26.2,6,0.263,Normal,0,5.70202E+12,6.73419E+11,2018-03-22T03:49:53.163
27698,60186,1,Mining Heavy Driller,2018,City,Modern day,Mining,294,3,true,60186-1,https://images.brickset.com/sets/small/60186-1.jpg,https://images.brickset.com/sets/small/60186-1.jpg,"
https://images.brickset.com/sets/images/60186-1.jpg
",https://brickset.com/sets/60186-1,true,false,false,0,0,899,707,39.99,49.99,64.99,39.99,2018-01-01,,0,0,Box,Retail,4,12,5,12,26,38,6.6,0.778,Normal,0,5.70202E+12,6.73419E+11,2018-04-06T02:06:00.91
27699,60188,1,Mining Experts Site,2018,City,Modern day,Mining,883,6,true,60188-1,https://images.brickset.com/sets/small/60188-1.jpg,https://images.brickset.com/sets/small/60188-1.jpg,"
https://images.brickset.com/sets/images/60188-1.jpg
",https://brickset.com/sets/60188-1,true,false,false,0,0,961,894,79.99,99.99,129.99,89.99,2018-01-01,,4,1,Box,Retail,10,13,7,12,37.5,47.7,8.9,1.89,Normal,0,5.70202E+12,6.73419E+11,2018-02-07T01:41:45.757
27846,60190,1,Arctic Ice Glider,2018,City,Modern day,Arctic,50,1,true,60190-1,https://images.brickset.com/sets/small/60190-1.jpg,https://images.brickset.com/sets/small/60190-1.jpg,"
https://images.brickset.com/sets/images/60190-1.jpg
",https://brickset.com/sets/60190-1,true,false,false,0,0,1787,546,4.99,6.99,8.99,5.99,2018-06-02,,4.4,5,Box,Retail,2,2,5,12,9.1,10.1,5.8,0.079,Normal,0,5.70202E+12,6.73419E+11,2018-08-09T01:44:52.017
27847,60191,1,Arctic Exploration Team,2018,City,Modern day,Arctic,70,3,true,60191-1,https://images.brickset.com/sets/small/60191-1.jpg,https://images.brickset.com/sets/small/60191-1.jpg,"
https://images.brickset.com/sets/images/60191-1.jpg
",https://brickset.com/sets/60191-1,true,false,false,0,0,2523,725,9.99,9.99,12.99,9.99,2018-06-02,,4,2,Box,Retail,2,4,5,12,13.9,15.6,4.4,0.116,Normal,0,5.70202E+12,6.73419E+11,2018-08-09T01:46:31.267
27848,60192,1,Arctic Ice Crawler,2018,City,Modern day,Arctic,200,1,true,60192-1,https://images.brickset.com/sets/small/60192-1.jpg,https://images.brickset.com/sets/small/60192-1.jpg,"
https://images.brickset.com/sets/images/60192-1.jpg
",https://brickset.com/sets/60192-1,true,false,false,0,0,1309,744,15.99,24.99,29.99,19.99,2018-06-02,,4,1,Box,Retail,4,4,6,12,18.8,26.1,5.9,0.34,Normal,0,5.70202E+12,6.73419E+11,2018-08-09T01:48:15.53
27853,60193,1,Arctic Air Transport,2018,City,Modern day,Arctic,277,2,true,60193-1,https://images.brickset.com/sets/small/60193-1.jpg,https://images.brickset.com/sets/small/60193-1.jpg,"
https://images.brickset.com/sets/images/60193-1.jpg
",https://brickset.com/sets/60193-1,true,false,false,0,0,1760,917,24.99,39.99,49.99,29.99,2018-06-02,,4,3,Box,Retail,4,4,6,12,26,28,7.3,0.592,Normal,0,5.70202E+12,6.73419E+11,2018-08-12T01:50:43.577
27849,60194,1,Arctic Scout Truck,2018,City,Modern day,Arctic,322,3,true,60194-1,https://images.brickset.com/sets/small/60194-1.jpg,https://images.brickset.com/sets/small/60194-1.jpg,"
https://images.brickset.com/sets/images/60194-1.jpg
",https://brickset.com/sets/60194-1,true,false,false,0,0,1078,934,39.99,59.99,79.99,49.99,2018-06-02,,5,1,Box,Retail,4,4,7,12,26,38,6.7,0.722,Normal,0,5.70202E+12,6.73419E+11,2018-08-12T01:56:31.49
27850,60195,1,Arctic Mobile Exploration Base,2018,City,Modern day,Arctic,786,6,true,60195-1,https://images.brickset.com/sets/small/60195-1.jpg,https://images.brickset.com/sets/small/60195-1.jpg,"
https://images.brickset.com/sets/images/60195-1.jpg
",https://brickset.com/sets/60195-1,true,false,false,0,0,1191,1113,84.99,119.99,149.99,99.99,2018-06-02,,5,2,Box,Retail,8,4,7,12,37.4,47.7,6.6,1.559,Normal,0,5.70202E+12,6.73419E+11,2018-07-24T02:42:25.303
28045,60196,1,Arctic Supply Plane,2018,City,Modern day,Arctic,707,4,true,60196-1,https://images.brickset.com/sets/small/60196-1.jpg,https://images.brickset.com/sets/small/60196-1.jpg,"
https://images.brickset.com/sets/images/60196-1.jpg
",https://brickset.com/sets/60196-1,true,false,false,0,0,620,977,59.99,79.99,99.99,69.99,2018-06-02,,5,2,Box,Retail - limited,2,2,7,12,27.8,53.6,7.3,1.207,Normal,0,5.70202E+12,6.73419E+11,2018-07-15T00:37:06.187
27851,60197,1,Passenger Train,2018,City,Modern day,Trains,677,4,true,60197-1,https://images.brickset.com/sets/small/60197-1.jpg,https://images.brickset.com/sets/small/60197-1.jpg,"
https://images.brickset.com/sets/images/60197-1.jpg
",https://brickset.com/sets/60197-1,true,false,false,0,0,1806,1841,119.99,159.99,199.99,129.99,2018-08-01,,2,2,Box,Retail,10,3,6,12,37.4,57.8,8.2,2.046,Normal,0,5.70202E+12,6.73419E+11,2019-01-11T17:10:08.907
27852,60198,1,Cargo Train,2018,City,Modern day,Trains,1226,6,true,60198-1,https://images.brickset.com/sets/small/60198-1.jpg,https://images.brickset.com/sets/small/60198-1.jpg,"
https://images.brickset.com/sets/images/60198-1.jpg
",https://brickset.com/sets/60198-1,true,false,false,0,0,1384,1844,179.99,229.99,269.99,189.99,2018-08-01,,4,1,Box,Retail,12,7,6,12,47.6,57.8,11.9,3.032,Normal,0,5.70202E+12,,2018-07-03T10:13:44.933
28069,60200,1,Capital City,2018,City,Modern day,General,1211,13,true,60200-1,https://images.brickset.com/sets/small/60200-1.jpg,https://images.brickset.com/sets/small/60200-1.jpg,"
https://images.brickset.com/sets/images/60200-1.jpg
",https://brickset.com/sets/60200-1,true,false,false,0,0,767,1937,119.99,149.99,179.99,129.99,2018-08-01,,0,0,Box,Retail - limited,18,2,6,12,37.5,57.9,10,2.422,Normal,0,5.70202E+12,6.73419E+11,2018-11-11T02:36:50.18
27955,60201,1,City Advent Calendar,2018,City,Modern day,Seasonal,313,6,true,60201-1,https://images.brickset.com/sets/small/60201-1.jpg,https://images.brickset.com/sets/small/60201-1.jpg,"
https://images.brickset.com/sets/images/60201-1.jpg
",https://brickset.com/sets/60201-1,true,false,false,0,0,2757,413,22.99,29.99,39.99,,2018-09-02,2018-11-20,2.5,2,Box,Retail,0,2,5,12,26,38,6.7,0.427,Normal,0,5.70202E+12,,2018-09-23T01:38:00.253
27878,60202,1,People Pack - Outdoor Adventures,2018,City,Modern day,General,164,15,true,60202-1,https://images.brickset.com/sets/small/60202-1.jpg,https://images.brickset.com/sets/small/60202-1.jpg,"
https://images.brickset.com/sets/images/60202-1.jpg
",https://brickset.com/sets/60202-1,true,false,false,0,0,2790,2128,34.99,39.99,49.99,39.99,2018-06-02,,4,1,Box,Retail,4,4,5,12,18.8,59.9,6.1,0.289,Normal,0,5.70202E+12,6.73419E+11,2018-07-23T03:48:21.46
27887,60204,1,City Hospital,2018,City,Modern day,Medical,861,13,true,60204-1,https://images.brickset.com/sets/small/60204-1.jpg,https://images.brickset.com/sets/small/60204-1.jpg,"
https://images.brickset.com/sets/images/60204-1.jpg
",https://brickset.com/sets/60204-1,true,false,false,0,0,1902,1805,69.99,99.99,109.99,79.99,2018-06-02,,5,2,Box,Retail,12,4,6,12,37.4,47.6,8.9,1.673,Normal,0,5.70202E+12,6.73419E+11,2018-07-24T00:57:29.297
27918,60205,1,Tracks,2018,City,Modern day,Trains,20,,true,60205-1,https://images.brickset.com/sets/small/60205-1.jpg,https://images.brickset.com/sets/small/60205-1.jpg,"
https://images.brickset.com/sets/images/60205-1.jpg
",https://brickset.com/sets/60205-1,true,false,false,0,0,1015,724,15.99,19.99,24.99,17.99,2018-07-02,,0,0,Box,Retail,0,4,5,12,19,26,6,0.317,Normal,0,5.70202E+12,6.73419E+11,2018-07-05T01:45:30.67
28477,60206,1,Jet Patrol,2019,City,Modern day,Sky Police,54,2,true,60206-1,https://images.brickset.com/sets/small/60206-1.jpg,https://images.brickset.com/sets/small/60206-1.jpg,"
https://images.brickset.com/sets/images/60206-1.jpg
",https://brickset.com/sets/60206-1,true,false,false,0,0,120,287,7.99,9.99,13.99,9.99,2019-01-01,,0,0,Box,Retail,2,5,4,,14,15.6,6,0.145,Normal,0,5.70202E+12,6.73419E+11,2019-01-11T07:56:55.7
28476,60207,1,Drone Chase,2019,City,Modern day,Sky Police,192,3,true,60207-1,https://images.brickset.com/sets/small/60207-1.jpg,https://images.brickset.com/sets/small/60207-1.jpg,"
https://images.brickset.com/sets/images/60207-1.jpg
",https://brickset.com/sets/60207-1,true,false,false,0,0,206,693,17.99,29.99,39.99,19.99,2019-01-01,,1,1,Box,Retail,4,6,5,,28.9,26,5.9,0.351,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:10:44.113
28475,60208,1,Parachute Arrest,2019,City,Modern day,Sky Police,218,4,true,60208-1,https://images.brickset.com/sets/small/60208-1.jpg,https://images.brickset.com/sets/small/60208-1.jpg,"
https://images.brickset.com/sets/images/60208-1.jpg
",https://brickset.com/sets/60208-1,true,false,false,0,0,111,482,24.99,39.99,49.99,29.99,2019-01-02,,0,0,Box,Retail,4,4,5,,26,28,5.6,0.478,Normal,0,5.70202E+12,6.73419E+11,2019-01-16T23:14:07.59
28474,60209,1,Diamond Heist,2019,City,Modern day,Sky Police,400,4,true,60209-1,https://images.brickset.com/sets/small/60209-1.jpg,https://images.brickset.com/sets/small/60209-1.jpg,"
https://images.brickset.com/sets/images/60209-1.jpg
",https://brickset.com/sets/60209-1,true,false,false,0,0,116,583,44.99,59.99,79.99,49.99,2019-01-02,,3,1,Box,Retail,6,4,6,,28,47.8,5.8,0.797,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:15:57.317
28398,60210,1,Air Base,2019,City,Modern day,Sky Police,529,6,true,60210-1,https://images.brickset.com/sets/small/60210-1.jpg,https://images.brickset.com/sets/small/60210-1.jpg,"
https://images.brickset.com/sets/images/60210-1.jpg
",https://brickset.com/sets/60210-1,true,false,false,0,0,72,539,69.99,89.99,119.99,74.99,2019-01-02,,0,0,Box,Retail,10,4,6,,27.9,53.7,7.3,1.222,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:18:51.88
28430,60212,1,Barbecue Burn Out,2019,City,Modern day,Fire,64,2,true,60212-1,https://images.brickset.com/sets/small/60212-1.jpg,https://images.brickset.com/sets/small/60212-1.jpg,"
https://images.brickset.com/sets/images/60212-1.jpg
",https://brickset.com/sets/60212-1,true,false,false,0,0,158,296,7.99,9.99,13.99,9.99,2019-01-01,,4,1,Box,Retail,2,6,4,,14,15.6,4.4,0.13,Normal,0,5.70202E+12,6.73419E+11,2019-01-13T00:39:09.62
28429,60213,1,Dock Side Fire,2019,City,Modern day,Fire,97,2,true,60213-1,https://images.brickset.com/sets/small/60213-1.jpg,https://images.brickset.com/sets/small/60213-1.jpg,"
https://images.brickset.com/sets/images/60213-1.jpg
",https://brickset.com/sets/60213-1,true,false,false,0,0,124,353,14.99,19.99,24.99,14.99,2019-01-01,,0,0,Box,Retail,2,5,5,,14,26,6,0.246,Normal,0,5.70202E+12,6.73419E+11,2019-01-16T23:16:32.34
28397,60214,1,Burger Bar Fire Rescue,2019,City,Modern day,Fire,327,3,true,60214-1,https://images.brickset.com/sets/small/60214-1.jpg,https://images.brickset.com/sets/small/60214-1.jpg,"
https://images.brickset.com/sets/images/60214-1.jpg
",https://brickset.com/sets/60214-1,true,false,false,0,0,336,1132,24.99,39.99,49.99,29.99,2019-01-02,,0,0,Box,Retail,6,4,5,,26,37.9,5.3,0.61,Normal,0,5.70202E+12,6.73419E+11,2019-01-16T23:15:36.987
28558,60215,1,Fire Station,2019,City,Modern day,Fire,509,4,true,60215-1,https://images.brickset.com/sets/small/60215-1.jpg,https://images.brickset.com/sets/small/60215-1.jpg,"
https://images.brickset.com/sets/images/60215-1.jpg
",https://brickset.com/sets/60215-1,true,false,false,0,0,122,493,59.99,69.99,89.99,59.99,2019-01-02,,0,0,Box,Retail,4,4,5,,37.5,35.1,6.6,1.166,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:13:33.42
28399,60216,1,Downtown Fire Brigade,2019,City,Modern day,Fire,943,7,true,60216-1,https://images.brickset.com/sets/small/60216-1.jpg,https://images.brickset.com/sets/small/60216-1.jpg,"
https://images.brickset.com/sets/images/60216-1.jpg
",https://brickset.com/sets/60216-1,true,false,false,0,0,113,861,89.99,99.99,139.99,99.99,2019-01-02,,0,0,Box,Retail,14,4,6,,37.5,47.6,8.9,1.841,Normal,0,5.70202E+12,6.73419E+11,2019-01-16T23:12:52.763
28396,60217,1,Fire Plane,2019,City,Modern day,Fire,363,3,true,60217-1,https://images.brickset.com/sets/small/60217-1.jpg,https://images.brickset.com/sets/small/60217-1.jpg,"
https://images.brickset.com/sets/images/60217-1.jpg
",https://brickset.com/sets/60217-1,true,false,false,0,0,64,479,34.99,59.99,79.99,39.99,2019-01-02,,0,0,Box,Retail - limited,6,4,6,,26,38,6.6,0.763,Normal,0,5.70202E+12,6.73419E+11,2019-01-13T00:42:06.823
28422,60218,1,Desert Rally Racer,2019,City,Modern day,,75,1,true,60218-1,https://images.brickset.com/sets/small/60218-1.jpg,https://images.brickset.com/sets/small/60218-1.jpg,"
https://images.brickset.com/sets/images/60218-1.jpg
",https://brickset.com/sets/60218-1,true,false,false,0,0,368,696,9.99,9.99,13.99,9.99,2019-01-01,,0,0,Box,Retail,2,3,5,,14,15.6,6,0.161,Normal,0,5.70202E+12,6.73419E+11,2019-01-11T08:00:42.247
28439,60219,1,Construction Loader,2019,City,Modern day,Construction,88,1,true,60219-1,https://images.brickset.com/sets/small/60219-1.jpg,https://images.brickset.com/sets/small/60219-1.jpg,"
https://images.brickset.com/sets/images/60219-1.jpg
",https://brickset.com/sets/60219-1,true,false,false,0,0,376,752,9.99,9.99,13.99,9.99,2019-01-01,,4,1,Box,Retail,2,5,5,,14,15.6,6,0.156,Normal,0,5.70202E+12,6.73419E+11,2019-01-11T08:01:55.137
28431,60220,1,Garbage Truck,2019,City,Modern day,,90,2,true,60220-1,https://images.brickset.com/sets/small/60220-1.jpg,https://images.brickset.com/sets/small/60220-1.jpg,"
https://images.brickset.com/sets/images/60220-1.jpg
",https://brickset.com/sets/60220-1,true,false,false,0,0,232,654,14.99,19.99,24.99,19.99,2019-01-01,,0,0,Box,Retail,2,6,4,,19,26,6,0.312,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:22:38
28423,60221,1,Diving Yacht,2019,City,Modern day,,148,2,true,60221-1,https://images.brickset.com/sets/small/60221-1.jpg,https://images.brickset.com/sets/small/60221-1.jpg,"
https://images.brickset.com/sets/images/60221-1.jpg
",https://brickset.com/sets/60221-1,true,false,false,0,0,426,1134,17.99,19.99,24.99,19.99,2019-01-01,,5,1,Box,Retail,2,5,5,,19,26,6,0.336,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:24:12.417
28428,60222,1,Snow Groomer,2019,City,Modern day,,197,2,true,60222-1,https://images.brickset.com/sets/small/60222-1.jpg,https://images.brickset.com/sets/small/60222-1.jpg,"
https://images.brickset.com/sets/images/60222-1.jpg
",https://brickset.com/sets/60222-1,true,false,false,0,0,531,1125,17.99,19.99,24.99,19.99,2019-01-01,,5,1,Box,Retail,2,5,6,,19,26,6,0.387,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:25:25.71
28404,60223,1,Harvester Transport,2019,City,Modern day,Traffic,358,3,true,60223-1,https://images.brickset.com/sets/small/60223-1.jpg,https://images.brickset.com/sets/small/60223-1.jpg,"
https://images.brickset.com/sets/images/60223-1.jpg
",https://brickset.com/sets/60223-1,true,false,false,0,0,645,1420,24.99,29.99,39.99,29.99,2019-01-01,,5,1,Box,Retail,6,6,5,,18.9,35.1,8.8,0.649,Normal,0,5.70202E+12,6.73419E+11,2019-01-16T02:58:38.75
29041,60224,1,{Maintenance Mission Shuttle},2019,City,Modern day,Space,,,false,,,,,https://brickset.com/sets/60224-1,false,false,false,0,0,0,298,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T14:19:25.627
29040,60225,1,{Rover Test Drive},2019,City,Modern day,Space,,,false,,,,,https://brickset.com/sets/60225-1,false,false,false,0,0,0,295,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T14:19:15.62
29039,60226,1,{Mars Research Shuttle},2019,City,Modern day,Space,,,false,,,,,https://brickset.com/sets/60226-1,false,false,false,0,0,0,316,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T14:18:56.06
29077,60227,1,Moon Base,2019,City,Modern day,Space,,,false,,,,,https://brickset.com/sets/60227-1,false,false,false,0,0,0,357,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T16:11:31.583
29038,60228,1,{Space Research Rocket Control Centre},2019,City,Modern day,Space,,,false,,,,,https://brickset.com/sets/60228-1,false,false,false,0,0,0,312,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T14:18:43.327
29043,60231,1,{Fire Truck},2019,City,Modern day,Fire,,,false,,,,,https://brickset.com/sets/60231-1,false,false,false,0,0,0,149,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T14:20:52.297
29044,60232,1,{Petrol Station},2019,City,Modern day,,,,false,,,,,https://brickset.com/sets/60232-1,false,false,false,0,0,0,242,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T14:21:04.86
29042,60233,1,{Doughnut shop opening},2019,City,Modern day,General,,,false,,,,,https://brickset.com/sets/60233-1,false,false,false,0,0,0,384,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-30T21:19:05.42
29045,60234,1,{Townspeople},2019,City,Modern day,,,,false,,,,,https://brickset.com/sets/60234-1,false,false,false,0,0,0,380,,,,39.99,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T14:34:23.47
29064,60235,1,Advent Calendar,2019,City,Modern day,,,,false,,,,,https://brickset.com/sets/60235-1,false,false,false,0,0,0,191,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Normal,0,,,2019-01-29T15:30:09.893
28473,60236,1,Straight& T-Junction,2019,City,Modern day,,2,,true,60236-1,https://images.brickset.com/sets/small/60236-1.jpg,https://images.brickset.com/sets/small/60236-1.jpg,"
https://images.brickset.com/sets/images/60236-1.jpg
",https://brickset.com/sets/60236-1,true,false,false,0,0,106,501,,14.99,19.99,,2019-01-02,,0,0,Shrink-wrapped,Retail,0,2,5,,26,30.8,0.6,0.2,Normal,0,,6.73419E+11,2019-01-12T22:33:14.447
28472,60237,1,Curves& Crossroad,2019,City,Modern day,,2,,true,60237-1,https://images.brickset.com/sets/small/60237-1.jpg,https://images.brickset.com/sets/small/60237-1.jpg,"
https://images.brickset.com/sets/images/60237-1.jpg
",https://brickset.com/sets/60237-1,true,false,false,0,0,64,418,,14.99,19.99,,2019-01-01,,0,0,Shrink-wrapped,Retail,0,2,5,,26,30.8,0.6,0.2,Normal,0,,6.73419E+11,2019-01-12T22:33:45.233
28062,60238,1,Switch Tracks,2018,City,Modern day,Trains,8,,true,60238-1,https://images.brickset.com/sets/small/60238-1.jpg,https://images.brickset.com/sets/small/60238-1.jpg,"
https://images.brickset.com/sets/images/60238-1.jpg
",https://brickset.com/sets/60238-1,true,false,false,0,0,660,607,15.99,15.99,19.99,19.99,2018-07-02,,0,0,Box,Retail,0,3,5,12,18.8,35.1,5.7,0.28,Normal,0,5.70202E+12,6.73419E+11,2018-09-08T05:43:40.647
28471,60239,1,Police Patrol Car,2019,City,Modern day,Sky Police,92,1,true,60239-1,https://images.brickset.com/sets/small/60239-1.jpg,https://images.brickset.com/sets/small/60239-1.jpg,"
https://images.brickset.com/sets/images/60239-1.jpg
",https://brickset.com/sets/60239-1,true,false,false,0,0,450,767,9.99,9.99,13.99,9.99,2019-01-02,,5,1,Box,Retail - limited,2,4,5,,14.1,15.7,4.5,0.15,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:31:16.043
28470,60240,1,Kayak Adventure,2019,City,Modern day,,84,1,true,60240-1,https://images.brickset.com/sets/small/60240-1.jpg,https://images.brickset.com/sets/small/60240-1.jpg,"
https://images.brickset.com/sets/images/60240-1.jpg
",https://brickset.com/sets/60240-1,true,false,false,0,0,562,1205,9.99,9.99,13.99,9.99,2019-01-02,,4,4,Box,Retail - limited,2,4,5,,14.1,15.7,4.5,0.15,Normal,0,5.70202E+12,6.73419E+11,2019-01-12T22:31:46.373
12332,65702,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,312,,false,,,,,https://brickset.com/sets/65702-1,true,false,false,0,0,9,105,,,,,,,0,0,Box,Retail - limited,0,0,,,,,,,Collection,0,,,2015-12-26T19:24:26
5224,65743,1,City Construction Value Pack,2005,City,Modern day,Product Collection,226,,true,65743-1,https://images.brickset.com/sets/small/65743-1.jpg,https://images.brickset.com/sets/small/65743-1.jpg,"
https://images.brickset.com/sets/images/65743-1.jpg
",https://brickset.com/sets/65743-1,true,false,false,0,0,96,381,,25,,,,,5,1,Box,Retail - limited,0,0,,,,,,,Collection,0,,,2013-01-07T22:18:43.943
6733,65777,1,City Fire Value Pack,2005,City,Modern day,Product Collection,595,,true,65777-1,https://images.brickset.com/sets/small/65777-1.jpg,https://images.brickset.com/sets/small/65777-1.jpg,"
https://images.brickset.com/sets/images/65777-1.jpg
",https://brickset.com/sets/65777-1,true,false,false,0,0,38,286,,,,,,,0,0,Box,Retail - limited,0,0,,,,,,,Collection,0,,,2013-01-07T22:18:59.207
11809,65778,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,260,,false,,,,,https://brickset.com/sets/65778-1,true,false,false,0,0,7,81,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2015-12-26T19:24:11.297
5201,65799,1,City Fire Value Pack,2005,City,Modern day,Product Collection,664,,true,65799-1,https://images.brickset.com/sets/small/65799-1.jpg,https://images.brickset.com/sets/small/65799-1.jpg,"
https://images.brickset.com/sets/images/65799-1.jpg
",https://brickset.com/sets/65799-1,true,false,false,0,0,62,326,,,,,,,0,0,Box,Retail - limited,0,0,,,,,,,Collection,0,,,2013-01-07T22:19:33.14
5182,65800,1,City Construction Value Pack,2005,City,Modern day,Product Collection,1012,,true,65800-1,https://images.brickset.com/sets/small/65800-1.jpg,https://images.brickset.com/sets/small/65800-1.jpg,"
https://images.brickset.com/sets/images/65800-1.jpg
",https://brickset.com/sets/65800-1,true,false,false,0,0,67,391,,,,,,,0,0,Box,Retail - limited,0,0,,,,,,,Collection,0,,,2013-01-07T22:20:04.75
12069,65809,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,110,,false,,,,,https://brickset.com/sets/65809-1,true,false,false,0,0,6,80,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2015-12-26T19:24:56.473
11822,65838,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,335,,false,,,,,https://brickset.com/sets/65838-1,true,false,false,0,0,6,83,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2015-12-26T19:25:25.6
12073,66069,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,126,,false,,,,,https://brickset.com/sets/66069-1,true,false,false,0,0,6,82,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2015-12-26T19:25:52.673
11826,66070,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,121,,false,,,,,https://brickset.com/sets/66070-1,true,false,false,0,0,7,85,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2015-12-26T19:27:48.857
11828,66107,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,260,,false,,,,,https://brickset.com/sets/66107-1,true,false,false,0,0,7,87,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2015-12-26T19:31:09.107
5795,66116,1,City Emergency Service Vehicles (Multipack),2006,City,Modern day,Product Collection,618,,true,66116-1,https://images.brickset.com/sets/small/66116-1.jpg,https://images.brickset.com/sets/small/66116-1.jpg,"
https://images.brickset.com/sets/images/66116-1.jpg
",https://brickset.com/sets/66116-1,true,false,false,0,0,50,356,29.99,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2010-09-24T21:30:38.07
12075,66139,1,Bonus/Value Pack,2005,City,Modern day,Product Collection,208,,false,,,,,https://brickset.com/sets/66139-1,true,false,false,0,0,6,85,,,,,,,0,0,{Not specified},{Not specified},0,0,,,,,,,Collection,0,,,2015-12-26T19:26:24.727
5714,66156,1,City Airport Exclusive Pack,2006,City,Modern day,Product Collection,1123,,true,66156-1,https://images.brickset.com/sets/small/66156-1.jpg,https://images.brickset.com/sets/small/66156-1.jpg,"
