ID,SetNumber,URL,Images,Description,Notes,DashedNumber,Preselect
6037,4439,https://www.lego.com/biassets/bi/6002452.pdf,https://www.lego.com/biassets/biimg/6002452.png,VP City Police 1,BI 3019 / 60 - 65g-4439 V29 1/2,4439-1,police
6039,4439,https://www.lego.com/biassets/bi/6002456.pdf,https://www.lego.com/biassets/biimg/6002456.png,VP City Police 1,BI 3019/52-65G-4439 V29 2/2,4439-1,police
6042,4440,https://www.lego.com/biassets/bi/6002597.pdf,https://www.lego.com/biassets/biimg/6002597.png,Forest Police Station,BI 3004/24 -4440 V39 2/5,4440-1,police
6043,4440,https://www.lego.com/biassets/bi/6002594.pdf,https://www.lego.com/biassets/biimg/6002594.png,Forest Police Station,BI 3004/32 -4440 V29 1/5,4440-1,police
6044,4440,https://www.lego.com/biassets/bi/6002595.pdf,https://www.lego.com/biassets/biimg/6002595.png,Forest Police Station,BI 3004/32 -4440 V39 1/5,4440-1,police
6045,4440,https://www.lego.com/biassets/bi/6002599.pdf,https://www.lego.com/biassets/biimg/6002599.png,Forest Police Station,BI 3004/48 -4440 V29 3/5,4440-1,police
6046,4440,https://www.lego.com/biassets/bi/6002600.pdf,https://www.lego.com/biassets/biimg/6002600.png,Forest Police Station,BI 3004/48 -4440 V39 3/5,4440-1,police
6047,4440,https://www.lego.com/biassets/bi/6002601.pdf,https://www.lego.com/biassets/biimg/6002601.png,Forest Police Station,No longer listed at LEGO.com,4440-1,police
6048,4440,https://www.lego.com/biassets/bi/6002603.pdf,https://www.lego.com/biassets/biimg/6002603.png,Forest Police Station,No longer listed at LEGO.com,4440-1,police
6049,4440,https://www.lego.com/biassets/bi/6020945.pdf,https://www.lego.com/biassets/biimg/6020945.png,Forest Police Station,BI 3004/24 -4440 V29 2/5,4440-1,police
6050,4440,https://www.lego.com/biassets/bi/6013214.pdf,https://www.lego.com/biassets/biimg/6013214.png,Forest Police Station,BI 3005/60 - 4440 V29 5/5,4440-1,police
6051,4440,https://www.lego.com/biassets/bi/6013216.pdf,https://www.lego.com/biassets/biimg/6013216.png,Forest Police Station,BI 3005/60 - 4440 V39 5/5,4440-1,police
6052,4440,https://www.lego.com/biassets/bi/6045426.pdf,https://www.lego.com/biassets/biimg/6045426.png,Forest Police Station,"BI 3017 / 44 - 65g, 4440 V29 4/5",4440-1,police
6053,4440,https://www.lego.com/biassets/bi/6045428.pdf,https://www.lego.com/biassets/biimg/6045428.png,Forest Police Station,"BI 3017 / 44 - 65g, 4440 V39 4/5",4440-1,police
6054,4441,https://www.lego.com/biassets/bi/6013619.pdf,https://www.lego.com/biassets/biimg/6013619.png,VP City Police 1,BI 3004 60/ - 4441 V29 2/2,4441-1,police
6055,4441,https://www.lego.com/biassets/bi/6013620.pdf,https://www.lego.com/biassets/biimg/6013620.png,Police Dog Van,BI 3004 60/ - 4441 V39 2/2,4441-1,police
6056,4441,https://www.lego.com/biassets/bi/6013617.pdf,https://www.lego.com/biassets/biimg/6013617.png,VP City Police 1,BI 3004/36 - 4441 V29 1/2,4441-1,police
6057,4441,https://www.lego.com/biassets/bi/6013618.pdf,https://www.lego.com/biassets/biimg/6013618.png,Police Dog Van,BI 3004/36 - 4441 V39 1/2,4441-1,police
6059,4473,https://www.lego.com/biassets/bi/6012602.pdf,https://www.lego.com/biassets/biimg/6012602.png,Police Helicopter,BI 3003/36- 4473 V46,4473-1,police
6224,4636,https://www.lego.com/biassets/bi/4668516.pdf,https://www.lego.com/biassets/biimg/4668516.png,Police Building Set,"BI 3010/32,4636 V29",4636-1,police
6225,4636,https://www.lego.com/biassets/bi/4668517.pdf,https://www.lego.com/biassets/biimg/4668517.png,Police Building Set,"BI 3010/32,4636 V39",4636-1,police
6261,4666,https://www.lego.com/biassets/bi/4247683.pdf,https://www.lego.com/biassets/biimg/4247683.png,Speedy Police Car,"BI, 4666 NA",4666-1,police
6267,4669,https://www.lego.com/biassets/bi/4228108.pdf,https://www.lego.com/biassets/biimg/4228108.png,Turbo-charged Police Boat,BI 4669 NA,4669-1,police
6457,4897,https://www.lego.com/biassets/bi/4534637.pdf,https://www.lego.com/biassets/biimg/4534637.png,Police Trike,"BUILD. INSTR. 2001, 4897 IN",4897-1,police
6471,4912,https://www.lego.com/biassets/bi/4286451.pdf,https://www.lego.com/biassets/biimg/4286451.png,Police Boat,No longer listed at LEGO.com,4912-1,police
6472,4912,https://www.lego.com/biassets/bi/4285692.pdf,https://www.lego.com/biassets/biimg/4285692.png,Police Boat,No longer listed at LEGO.com,4912-1,police
6487,4934,https://www.lego.com/biassets/bi/4299671.pdf,https://www.lego.com/biassets/biimg/4299671.png,Police Swamp Boat,No longer listed at LEGO.com,4934-1,police
6488,4934,https://www.lego.com/biassets/bi/4299683.pdf,https://www.lego.com/biassets/biimg/4299683.png,Police Swamp Boat,No longer listed at LEGO.com,4934-1,police
6534,4965,https://www.lego.com/biassets/bi/4494836.pdf,https://www.lego.com/biassets/biimg/4494836.png,Police Action,BUILDING INTRUCTION 4965,4965-1,police
6540,4977,https://www.lego.com/biassets/bi/4560394.pdf,https://www.lego.com/biassets/biimg/4560394.png,Value Pack LEGOVille Police,No longer listed at LEGO.com,4977-1,police
6548,4991,https://www.lego.com/biassets/bi/4517033.pdf,https://www.lego.com/biassets/biimg/4517033.png,Police Helicopter,"BUILD. INSTR. 2001,4991 ver.90",4991-1,police
6549,4991,https://www.lego.com/biassets/bi/4507835.pdf,https://www.lego.com/biassets/biimg/4507835.png,Police Helicopter,"BUILD. INSTR. 4991, ver. 29-39",4991-1,police
6637,5602,https://www.lego.com/biassets/bi/4527355.pdf,https://www.lego.com/biassets/biimg/4527355.png,Value Pack LEGOVille Police,"BUILDING INSTRUC.3006,5602",5602-1,police
6649,5610,https://www.lego.com/biassets/bi/4522912.pdf,https://www.lego.com/biassets/biimg/4522912.png,Police/Fire/Rescue,"BUILD INSTR  2001, 5610 IN",5610-1,police
6653,5612,https://www.lego.com/biassets/bi/4522914.pdf,https://www.lego.com/biassets/biimg/4522914.png,Police Officer,"BUILD INSTR  2001,  5612 IN",5612-1,police
6654,5612,https://www.lego.com/biassets/bi/4523836.pdf,https://www.lego.com/biassets/biimg/4523836.png,Police Officer,"BUILD INSTR 2001, 5612 NA",5612-1,police
6839,10532,https://www.lego.com/biassets/bi/6073180.pdf,https://www.lego.com/biassets/biimg/6073180.png,My First Police Set,INSPIRATIONAL MATERIAL - 10532 V29,10532-1,police
6840,10532,https://www.lego.com/biassets/bi/6073181.pdf,https://www.lego.com/biassets/biimg/6073181.png,My First Police Set,INSPIRATIONAL MATERIAL - 10532 V39,10532-1,police
6896,10594,https://www.lego.com/biassets/bi/6114591.pdf,https://www.lego.com/biassets/biimg/6114591.png,Police Bike,"BI 3001/8,CROSSPRO LEAFLET 1HY 2015 V39",10594-1,police
6971,10675,https://www.lego.com/biassets/bi/6072725.pdf,https://www.lego.com/biassets/biimg/6072725.png,Police – The Big Escape,BI 3017 / 48 - 65g-10675 V29,10675-1,police
6972,10675,https://www.lego.com/biassets/bi/6072726.pdf,https://www.lego.com/biassets/biimg/6072726.png,Police – The Big Escape,BI 3017 / 48 - 65g-10675 V39,10675-1,police
7040,10720,https://www.lego.com/biassets/bi/6149653.pdf,https://www.lego.com/biassets/biimg/6149653.png,Police Helicopter Chase,"BI 3003/32, 10720 V39",10720-1,police
7041,10720,https://www.lego.com/biassets/bi/6149651.pdf,https://www.lego.com/biassets/biimg/6149651.png,Police Helicopter Chase,"BI 3003/32, 10720 V29",10720-1,police
7071,10735,https://www.lego.com/biassets/bi/6182773.pdf,https://www.lego.com/biassets/biimg/6182773.png,Police Truck Chase,"BI 3004/48, 10735 V39",10735-1,police
7072,10735,https://www.lego.com/biassets/bi/6182770.pdf,https://www.lego.com/biassets/biimg/6182770.png,Police Truck Chase,"BI 3004/48, 10735 V29",10735-1,police
7103,10751,https://www.lego.com/biassets/bi/6219215.pdf,https://www.lego.com/biassets/biimg/6219215.png,Mountain Police Chase,"BI 3003, 60+4/65+115G, 10751 V39",10751-1,police
7104,10751,https://www.lego.com/biassets/bi/6219214.pdf,https://www.lego.com/biassets/biimg/6219214.png,Mountain Police Chase,"BI 3003, 60+4/65+115G, 10751 V29",10751-1,police
7605,30002,https://www.lego.com/biassets/bi/4563452.pdf,https://www.lego.com/biassets/biimg/4563452.png,Police Boat,BI 2001/ 2 - 30002 V 29/70/111,30002-1,police
7606,30002,https://www.lego.com/biassets/bi/4603213.pdf,https://www.lego.com/biassets/biimg/4603213.png,Police Boat,BI 2001/ 2 - 30002 v91,30002-1,police
7607,30002,https://www.lego.com/biassets/bi/4603215.pdf,https://www.lego.com/biassets/biimg/4603215.png,Police Boat,BI 2001/ 2 - 30002 V140,30002-1,police
7629,30011,https://www.lego.com/biassets/bi/4600299.pdf,https://www.lego.com/biassets/biimg/4600299.png,Police Dinghy,BI 2001/ 2 -30011 V 29/110/112,30011-1,police
7632,30013,https://www.lego.com/biassets/bi/4615063.pdf,https://www.lego.com/biassets/biimg/4615063.png,Police Quad,BI 2001/ 2 - 30013 V141,30013-1,police
7633,30013,https://www.lego.com/biassets/bi/4600306.pdf,https://www.lego.com/biassets/biimg/4600306.png,Police Quad,BI 2001/ 2 -30013 V 29/110/112,30013-1,police
7634,30013,https://www.lego.com/biassets/bi/4631617.pdf,https://www.lego.com/biassets/biimg/4631617.png,Police Quad,No longer listed at LEGO.com,30013-1,police
7635,30014,https://www.lego.com/biassets/bi/4631240.pdf,https://www.lego.com/biassets/biimg/4631240.png,Police helicopter,BI 2001/ 2-30014 V. 29/110/111,30014-1,police
7636,30014,https://www.lego.com/biassets/bi/4640028.pdf,https://www.lego.com/biassets/biimg/4640028.png,Police helicopter,BI 2001/ 2 - 30014 V140,30014-1,police
7640,30017,https://www.lego.com/biassets/bi/6011784.pdf,https://www.lego.com/biassets/biimg/6011784.png,Police Boat,BI 2001/ 2 - 30017 V39,30017-1,police
7641,30017,https://www.lego.com/biassets/bi/6002769.pdf,https://www.lego.com/biassets/biimg/6002769.png,Police Boat,BI 2001/ 2 -30017 V29,30017-1,police
7642,30018,https://www.lego.com/biassets/bi/6011785.pdf,https://www.lego.com/biassets/biimg/6011785.png,Police Plane,BI 2001/ 2 - 30018 V39,30018-1,police
7643,30018,https://www.lego.com/biassets/bi/6002772.pdf,https://www.lego.com/biassets/biimg/6002772.png,Police Plane,BI 2001/ 2 -30018 V29,30018-1,police
7875,30222,https://www.lego.com/biassets/bi/6036461.pdf,https://www.lego.com/biassets/biimg/6036461.png,Police Helicopter,BI 2002/ 2 - 30222 V29,30222-1,police
7876,30222,https://www.lego.com/biassets/bi/6036462.pdf,https://www.lego.com/biassets/biimg/6036462.png,Police Helicopter,BI 2002/ 2 - 30222 V39,30222-1,police
7881,30226,https://www.lego.com/biassets/bi/6074941.pdf,https://www.lego.com/biassets/biimg/6074941.png,Police helicopter,BI 2002/ 2 - 30226 V29,30226-1,police
7882,30226,https://www.lego.com/biassets/bi/6074942.pdf,https://www.lego.com/biassets/biimg/6074942.png,Police helicopter,BI 2002/ 2 - 30226 V39,30226-1,police
7883,30227,https://www.lego.com/biassets/bi/6074947.pdf,https://www.lego.com/biassets/biimg/6074947.png,Police Watercraft,BI 2001/ 2 - 30227 V29,30227-1,police
7884,30227,https://www.lego.com/biassets/bi/6074949.pdf,https://www.lego.com/biassets/biimg/6074949.png,Police Watercraft,BI 2001/ 2 - 30227 V39,30227-1,police
7885,30228,https://www.lego.com/biassets/bi/6074950.pdf,https://www.lego.com/biassets/biimg/6074950.png,Police ATV,BI 2001/ 2 - 30228 V29,30228-1,police
7886,30228,https://www.lego.com/biassets/bi/6074951.pdf,https://www.lego.com/biassets/biimg/6074951.png,Police ATV,BI 2001/ 2 - 30228 V39,30228-1,police
7956,30282,https://www.lego.com/biassets/bi/6092244.pdf,https://www.lego.com/biassets/biimg/6092244.png,Super Secret Police Enforcer,BI 2002/ 2 - 30282 V 29,30282-1,police
7957,30282,https://www.lego.com/biassets/bi/6092245.pdf,https://www.lego.com/biassets/biimg/6092245.png,Super Secret Police Enforcer,BI 2002/ 2 - 30282 V 39,30282-1,police
7989,30311,https://www.lego.com/biassets/bi/6109825.pdf,https://www.lego.com/biassets/biimg/6109825.png,Swamp Police Helicopter,BI 2002/ 2 - 30311 V29,30311-1,police
7990,30311,https://www.lego.com/biassets/bi/6109830.pdf,https://www.lego.com/biassets/biimg/6109830.png,Swamp Police Helicopter,BI 2002/ 2 - 30311 V39,30311-1,police
8021,30351,https://www.lego.com/biassets/bi/6188384.pdf,https://www.lego.com/biassets/biimg/6188384.png,Police Helicopter,BI 2002/ 2-30351 V29,30351-1,police
8022,30351,https://www.lego.com/biassets/bi/6188385.pdf,https://www.lego.com/biassets/biimg/6188385.png,Police Helicopter,BI 2002/ 2-30351 V39,30351-1,police
8023,30352,https://www.lego.com/biassets/bi/6188394.pdf,https://www.lego.com/biassets/biimg/6188394.png,Police Car,BI 2002/ 2-30352 V29,30352-1,police
8024,30352,https://www.lego.com/biassets/bi/6188399.pdf,https://www.lego.com/biassets/biimg/6188399.png,Police Car,BI 2002/ 2-30352 V39,30352-1,police
8037,30359,https://www.lego.com/biassets/bi/6222338.pdf,https://www.lego.com/biassets/biimg/6222338.png,Police Water Plane,"BI 2002/ 2, 30359 V29",30359-1,police
8038,30359,https://www.lego.com/biassets/bi/6222340.pdf,https://www.lego.com/biassets/biimg/6222340.png,Police Water Plane,"BI 2002/ 2, 30359 V39",30359-1,police
9919,42047,https://www.lego.com/biassets/bi/6143810.pdf,https://www.lego.com/biassets/biimg/6143810.png,Police Interceptor,"BI 3004/52, 42047 V29",42047-1,police
9920,42047,https://www.lego.com/biassets/bi/6143811.pdf,https://www.lego.com/biassets/biimg/6143811.png,Police Interceptor,"BI 3004/52, 42047 V39",42047-1,police
10136,60006,https://www.lego.com/biassets/bi/6033459.pdf,https://www.lego.com/biassets/biimg/6033459.png,Police ATV,No longer listed at LEGO.com,60006-1,police
10137,60006,https://www.lego.com/biassets/bi/6033461.pdf,https://www.lego.com/biassets/biimg/6033461.png,Police ATV,No longer listed at LEGO.com,60006-1,police
10138,60006,https://www.lego.com/biassets/bi/6084381.pdf,https://www.lego.com/biassets/biimg/6084381.png,Police ATV,BI 3001/20 -  60006 V29,60006-1,police
10139,60006,https://www.lego.com/biassets/bi/6084382.pdf,https://www.lego.com/biassets/biimg/6084382.png,Police ATV,BI 3001/20 - 60006 V39,60006-1,police
10297,60041,https://www.lego.com/biassets/bi/6070335.pdf,https://www.lego.com/biassets/biimg/6070335.png,CITY Police Value Pack,BI 3001/20 -60041 V29,60041-1,police
10299,60042,https://www.lego.com/biassets/bi/6070338.pdf,https://www.lego.com/biassets/biimg/6070338.png,High Speed Police Chase,BI 3004/48 -60042 V39,60042-1,police
10300,60042,https://www.lego.com/biassets/bi/6070337.pdf,https://www.lego.com/biassets/biimg/6070337.png,CITY Police Value Pack,BI 3004/48 -60042 V29,60042-1,police
10303,60044,https://www.lego.com/biassets/bi/6079390.pdf,https://www.lego.com/biassets/biimg/6079390.png,Mobile Police Unit,BI 3004/48 - 60044 1/3 V29,60044-1,police
10304,60044,https://www.lego.com/biassets/bi/6079391.pdf,https://www.lego.com/biassets/biimg/6079391.png,Mobile Police Unit,BI 3004/48 - 60044 1/3 V39,60044-1,police
10305,60044,https://www.lego.com/biassets/bi/6079396.pdf,https://www.lego.com/biassets/biimg/6079396.png,Mobile Police Unit,No longer listed at LEGO.com,60044-1,police
10306,60044,https://www.lego.com/biassets/bi/6079398.pdf,https://www.lego.com/biassets/biimg/6079398.png,Mobile Police Unit,No longer listed at LEGO.com,60044-1,police
10307,60044,https://www.lego.com/biassets/bi/6079393.pdf,https://www.lego.com/biassets/biimg/6079393.png,Mobile Police Unit,No longer listed at LEGO.com,60044-1,police
10308,60044,https://www.lego.com/biassets/bi/6079392.pdf,https://www.lego.com/biassets/biimg/6079392.png,Mobile Police Unit,No longer listed at LEGO.com,60044-1,police
10309,60044,https://www.lego.com/biassets/bi/6157966.pdf,https://www.lego.com/biassets/biimg/6157966.png,Mobile Police Unit,"BI 3017/48 65G, 60044 3/3 V29",60044-1,police
10310,60044,https://www.lego.com/biassets/bi/6157968.pdf,https://www.lego.com/biassets/biimg/6157968.png,Mobile Police Unit,"BI 3017/48-65G, 60044 3/3 V39",60044-1,police
10311,60044,https://www.lego.com/biassets/bi/6157963.pdf,https://www.lego.com/biassets/biimg/6157963.png,Mobile Police Unit,"BI 3017/56 65G, 60044 2/3 V29",60044-1,police
10312,60044,https://www.lego.com/biassets/bi/6157964.pdf,https://www.lego.com/biassets/biimg/6157964.png,Mobile Police Unit,"BI 3017/56-65G, 60044 2/3 V39",60044-1,police
10313,60045,https://www.lego.com/biassets/bi/6079406.pdf,https://www.lego.com/biassets/biimg/6079406.png,Police Patrol,BI 3004/32 - 60045 1/4 V29,60045-1,police
10314,60045,https://www.lego.com/biassets/bi/6079410.pdf,https://www.lego.com/biassets/biimg/6079410.png,Police Patrol,BI 3004/32 -60045 1/4 V39,60045-1,police
10315,60045,https://www.lego.com/biassets/bi/6079417.pdf,https://www.lego.com/biassets/biimg/6079417.png,Police Patrol,BI 3004/40 - 60045 4/4 V29,60045-1,police
10316,60045,https://www.lego.com/biassets/bi/6079418.pdf,https://www.lego.com/biassets/biimg/6079418.png,Police Patrol,BI 3004/40 - 60045 4/4 V39,60045-1,police
10317,60045,https://www.lego.com/biassets/bi/6079412.pdf,https://www.lego.com/biassets/biimg/6079412.png,Police Patrol,BI 3004/44  - 60045 2/4 V29,60045-1,police
10318,60045,https://www.lego.com/biassets/bi/6079414.pdf,https://www.lego.com/biassets/biimg/6079414.png,Police Patrol,BI 3004/44 - 60045 2/4 V39,60045-1,police
10319,60045,https://www.lego.com/biassets/bi/6079416.pdf,https://www.lego.com/biassets/biimg/6079416.png,Police Patrol,BI 3004/64+4-65* - 60045 3/4 V39,60045-1,police
10320,60045,https://www.lego.com/biassets/bi/6079415.pdf,https://www.lego.com/biassets/biimg/6079415.png,Police Patrol,BI 3004/64+4-65*- 60045 3/4 V29,60045-1,police
10329,60047,https://www.lego.com/biassets/bi/6074993.pdf,https://www.lego.com/biassets/biimg/6074993.png,Police Station,No longer listed at LEGO.com,60047-1,police
10330,60047,https://www.lego.com/biassets/bi/6074996.pdf,https://www.lego.com/biassets/biimg/6074996.png,Police Station,No longer listed at LEGO.com,60047-1,police
10331,60047,https://www.lego.com/biassets/bi/6075016.pdf,https://www.lego.com/biassets/biimg/6075016.png,Police Station,No longer listed at LEGO.com,60047-1,police
10332,60047,https://www.lego.com/biassets/bi/6075015.pdf,https://www.lego.com/biassets/biimg/6075015.png,Police Station,No longer listed at LEGO.com,60047-1,police
10333,60047,https://www.lego.com/biassets/bi/6074998.pdf,https://www.lego.com/biassets/biimg/6074998.png,Police Station,BI 3004/40 - 60047 2/6 V29,60047-1,police
10334,60047,https://www.lego.com/biassets/bi/6074999.pdf,https://www.lego.com/biassets/biimg/6074999.png,Police Station,BI 3004/40 - 60047 2/6 V39,60047-1,police
10335,60047,https://www.lego.com/biassets/bi/6075017.pdf,https://www.lego.com/biassets/biimg/6075017.png,Police Station,BI 3016/52-65G 60047 4/6 V29,60047-1,police
10336,60047,https://www.lego.com/biassets/bi/6075018.pdf,https://www.lego.com/biassets/biimg/6075018.png,Police Station,BI 3016/52-65G 60047 4/6 V39,60047-1,police
10337,60047,https://www.lego.com/biassets/bi/6075022.pdf,https://www.lego.com/biassets/biimg/6075022.png,Police Station,BI 3016/68+4*- 60047 6/6 V29,60047-1,police
10338,60047,https://www.lego.com/biassets/bi/6075024.pdf,https://www.lego.com/biassets/biimg/6075024.png,Police Station,BI 3016/68+4*- 60047 6/6 V39,60047-1,police
10339,60047,https://www.lego.com/biassets/bi/6075019.pdf,https://www.lego.com/biassets/biimg/6075019.png,Police Station,BI 3016/72+4  60047 5/6 V29,60047-1,police
10340,60047,https://www.lego.com/biassets/bi/6075021.pdf,https://www.lego.com/biassets/biimg/6075021.png,Police Station,BI 3016/72+4 60047 5/6 V39,60047-1,police
10341,60047,https://www.lego.com/biassets/bi/6157972.pdf,https://www.lego.com/biassets/biimg/6157972.png,Police Station,"BI 3004/16, 60047 1/6 V29",60047-1,police
10342,60047,https://www.lego.com/biassets/bi/6157974.pdf,https://www.lego.com/biassets/biimg/6157974.png,Police Station,"BI 3004/16, 60047 1/6 V39",60047-1,police
10343,60047,https://www.lego.com/biassets/bi/6157973.pdf,https://www.lego.com/biassets/biimg/6157973.png,Police Station,BI 3004/28 60047 3/6 V29,60047-1,police
10344,60047,https://www.lego.com/biassets/bi/6157975.pdf,https://www.lego.com/biassets/biimg/6157975.png,Police Station,"BI 3004/28, 60047 3/6 V39",60047-1,police
10345,60048,https://www.lego.com/biassets/bi/6075025.pdf,https://www.lego.com/biassets/biimg/6075025.png,Police Dog Unit,BI 3004/20 60048 1/3 V29,60048-1,police
10346,60048,https://www.lego.com/biassets/bi/6075026.pdf,https://www.lego.com/biassets/biimg/6075026.png,Police Dog Unit,BI 3004/20 60048 1/3 V39,60048-1,police
10347,60048,https://www.lego.com/biassets/bi/6075029.pdf,https://www.lego.com/biassets/biimg/6075029.png,Police Dog Unit,BI 3004/28 60048 3/3 V29,60048-1,police
10348,60048,https://www.lego.com/biassets/bi/6075031.pdf,https://www.lego.com/biassets/biimg/6075031.png,Police Dog Unit,BI 3004/28 60048 3/3 V39,60048-1,police
10349,60048,https://www.lego.com/biassets/bi/6075027.pdf,https://www.lego.com/biassets/biimg/6075027.png,Police Dog Unit,BI 3004/48 - 60048 2/3 V29,60048-1,police
10350,60048,https://www.lego.com/biassets/bi/6075028.pdf,https://www.lego.com/biassets/biimg/6075028.png,Police Dog Unit,BI 3004/48 - 60048 2/3 V39,60048-1,police
10500,60066,https://www.lego.com/biassets/bi/6117273.pdf,https://www.lego.com/biassets/biimg/6117273.png,Swamp Police Starter set,BI 3003/32-60066 V29,60066-1,police
10501,60066,https://www.lego.com/biassets/bi/6117274.pdf,https://www.lego.com/biassets/biimg/6117274.png,Swamp Police Starter set,BI 3003/32-60066 V39,60066-1,police
10514,60069,https://www.lego.com/biassets/bi/6117231.pdf,https://www.lego.com/biassets/biimg/6117231.png,Swamp Police Station,BI 3004/32 - 60069 V29 6/6,60069-1,police
10515,60069,https://www.lego.com/biassets/bi/6117258.pdf,https://www.lego.com/biassets/biimg/6117258.png,Swamp Police Station,BI 3004/32 - 60069 V39 6/6,60069-1,police
10516,60069,https://www.lego.com/biassets/bi/6114280.pdf,https://www.lego.com/biassets/biimg/6114280.png,Swamp Police Station,BI 3004/36-60069 V29 2/6,60069-1,police
10517,60069,https://www.lego.com/biassets/bi/6114281.pdf,https://www.lego.com/biassets/biimg/6114281.png,Swamp Police Station,BI 3004/36-60069 V39 2/6,60069-1,police
10518,60069,https://www.lego.com/biassets/bi/6117224.pdf,https://www.lego.com/biassets/biimg/6117224.png,Swamp Police Station,BI 3004/40 - 60069 V29 1/6,60069-1,police
10519,60069,https://www.lego.com/biassets/bi/6117242.pdf,https://www.lego.com/biassets/biimg/6117242.png,Swamp Police Station,BI 3004/40 - 60069 V39 1/6,60069-1,police
10520,60069,https://www.lego.com/biassets/bi/6122486.pdf,https://www.lego.com/biassets/biimg/6122486.png,Swamp Police Station,BI 3017 / 28 - 65 - 60069 V29 4/6,60069-1,police
10521,60069,https://www.lego.com/biassets/bi/6122487.pdf,https://www.lego.com/biassets/biimg/6122487.png,Swamp Police Station,BI 3017 / 28 - 65 - 60069 V39 4/6,60069-1,police
10522,60069,https://www.lego.com/biassets/bi/6117226.pdf,https://www.lego.com/biassets/biimg/6117226.png,Swamp Police Station,BI 3017 / 60 - 65g - 60069 V29 3/6,60069-1,police
10523,60069,https://www.lego.com/biassets/bi/6117249.pdf,https://www.lego.com/biassets/biimg/6117249.png,Swamp Police Station,BI 3017 / 60 - 65g - 60069 V39 3/6,60069-1,police
10524,60069,https://www.lego.com/biassets/bi/6117229.pdf,https://www.lego.com/biassets/biimg/6117229.png,Swamp Police Station,BI 3017 / 60+4 - 65/115g - 60069 v29 5/6,60069-1,police
10525,60069,https://www.lego.com/biassets/bi/6117257.pdf,https://www.lego.com/biassets/biimg/6117257.png,Swamp Police Station,BI 3017 / 60+4 - 65/115g - 60069 V39 5/6,60069-1,police
10931,60128,https://www.lego.com/biassets/bi/6146006.pdf,https://www.lego.com/biassets/biimg/6146006.png,Police Pursuit,"BI 3004/40, 60128 1/2 V29",60128-1,police
10932,60128,https://www.lego.com/biassets/bi/6150573.pdf,https://www.lego.com/biassets/biimg/6150573.png,Police Pursuit,"BI 3004/44, 60128 2/2 V29",60128-1,police
10933,60128,https://www.lego.com/biassets/bi/6146007.pdf,https://www.lego.com/biassets/biimg/6146007.png,Police Pursuit,"BI 3004/40, 60128 1/2 V39",60128-1,police
10934,60128,https://www.lego.com/biassets/bi/6150574.pdf,https://www.lego.com/biassets/biimg/6150574.png,Police Pursuit,"BI 3004/44, 60128 2/2 V39",60128-1,police
10935,60129,https://www.lego.com/biassets/bi/6150620.pdf,https://www.lego.com/biassets/biimg/6150620.png,Police Patrol Boat,"BI 3004/32, 60129 1/2 V29",60129-1,police
10936,60129,https://www.lego.com/biassets/bi/6150622.pdf,https://www.lego.com/biassets/biimg/6150622.png,Police Patrol Boat,"BI 3004/32, 60129 1/2 V39",60129-1,police
10937,60129,https://www.lego.com/biassets/bi/6150623.pdf,https://www.lego.com/biassets/biimg/6150623.png,Police Patrol Boat,No longer listed at LEGO.com,60129-1,police
10938,60129,https://www.lego.com/biassets/bi/6150625.pdf,https://www.lego.com/biassets/biimg/6150625.png,Police Patrol Boat,"BI 3017 / 68+4 / 65+115, 60129 2/2 V39",60129-1,police
10939,60129,https://www.lego.com/biassets/bi/6208385.pdf,https://www.lego.com/biassets/biimg/6208385.png,Police Patrol Boat,"BI 3017 / 68+4 / 65+115, 60129 2/2 V29",60129-1,police
